location,date,vaccine,total_vaccinations,month
European Union,2022-01-25,Pfizer/BioNTech,569537382,2022-01
European Union,2022-01-25,Sinopharm/Beijing,2272291,2022-01
European Union,2022-01-25,Sinovac,1801,2022-01
European Union,2022-01-25,Sputnik V,1845103,2022-01
European Union,2022-01-26,Covaxin,11,2022-01
European Union,2022-01-26,Johnson&Johnson,18367032,2022-01
European Union,2022-01-26,Moderna,133582818,2022-01
European Union,2022-01-26,Novavax,0,2022-01
European Union,2022-01-26,Oxford/AstraZeneca,67394869,2022-01
European Union,2022-01-26,Pfizer/BioNTech,570425458,2022-01
European Union,2022-01-26,Sinopharm/Beijing,2272291,2022-01
European Union,2022-01-26,Sinovac,1801,2022-01
European Union,2022-01-26,Sputnik V,1845103,2022-01
European Union,2022-01-27,Covaxin,11,2022-01
European Union,2022-01-27,Johnson&Johnson,18372158,2022-01
European Union,2022-01-27,Moderna,134065826,2022-01
European Union,2022-01-27,Novavax,0,2022-01
European Union,2022-01-27,Oxford/AstraZeneca,67394997,2022-01
European Union,2022-01-27,Pfizer/BioNTech,571298462,2022-01
European Union,2022-01-27,Sinopharm/Beijing,2272291,2022-01
European Union,2022-01-27,Sinovac,1801,2022-01
European Union,2022-01-27,Sputnik V,1845103,2022-01
European Union,2022-01-28,Covaxin,11,2022-01
European Union,2022-01-28,Johnson&Johnson,18410775,2022-01
European Union,2022-01-28,Moderna,136471009,2022-01
European Union,2022-01-28,Novavax,0,2022-01
European Union,2022-01-28,Oxford/AstraZeneca,67395600,2022-01
European Union,2022-01-28,Pfizer/BioNTech,575428447,2022-01
European Union,2022-01-28,Sinopharm/Beijing,2282067,2022-01
European Union,2022-01-28,Sinovac,1802,2022-01
European Union,2022-01-28,Sputnik V,1845103,2022-01
European Union,2022-01-29,Covaxin,11,2022-01
European Union,2022-01-29,Johnson&Johnson,18412155,2022-01
European Union,2022-01-29,Moderna,136831140,2022-01
European Union,2022-01-29,Novavax,0,2022-01
European Union,2022-01-29,Oxford/AstraZeneca,67395868,2022-01
European Union,2022-01-29,Pfizer/BioNTech,576081543,2022-01
European Union,2022-01-29,Sinopharm/Beijing,2282067,2022-01
European Union,2022-01-29,Sinovac,1802,2022-01
European Union,2022-01-29,Sputnik V,1845103,2022-01
European Union,2022-01-30,Covaxin,11,2022-01
European Union,2022-01-30,Johnson&Johnson,18412823,2022-01
European Union,2022-01-30,Moderna,137003530,2022-01
European Union,2022-01-30,Novavax,0,2022-01
European Union,2022-01-30,Oxford/AstraZeneca,67395941,2022-01
European Union,2022-01-30,Pfizer/BioNTech,576375192,2022-01
European Union,2022-01-30,Sinopharm/Beijing,2282067,2022-01
European Union,2022-01-30,Sinovac,1802,2022-01
European Union,2022-01-30,Sputnik V,1845103,2022-01
European Union,2022-01-31,Covaxin,11,2022-01
European Union,2022-01-31,Johnson&Johnson,18415298,2022-01
European Union,2022-01-31,Moderna,137339133,2022-01
European Union,2022-01-31,Novavax,0,2022-01
European Union,2022-01-31,Oxford/AstraZeneca,67396103,2022-01
European Union,2022-01-31,Pfizer/BioNTech,576972421,2022-01
European Union,2022-01-31,Sinopharm/Beijing,2282067,2022-01
European Union,2022-01-31,Sinovac,1802,2022-01
European Union,2022-01-31,Sputnik V,1845103,2022-01
European Union,2022-02-01,Covaxin,11,2022-02
European Union,2022-02-01,Johnson&Johnson,18417651,2022-02
European Union,2022-02-01,Moderna,137663470,2022-02
European Union,2022-02-01,Novavax,0,2022-02
European Union,2022-02-01,Oxford/AstraZeneca,67396240,2022-02
European Union,2022-02-01,Pfizer/BioNTech,577643546,2022-02
European Union,2022-02-01,Sinopharm/Beijing,2282067,2022-02
European Union,2022-02-01,Sinovac,1802,2022-02
European Union,2022-02-01,Sputnik V,1845103,2022-02
European Union,2022-02-02,Covaxin,11,2022-02
European Union,2022-02-02,Johnson&Johnson,18420347,2022-02
European Union,2022-02-02,Moderna,137971050,2022-02
European Union,2022-02-02,Novavax,0,2022-02
European Union,2022-02-02,Oxford/AstraZeneca,67396750,2022-02
European Union,2022-02-02,Pfizer/BioNTech,578363569,2022-02
European Union,2022-02-02,Sinopharm/Beijing,2282067,2022-02
European Union,2022-02-02,Sinovac,1802,2022-02
European Union,2022-02-02,Sputnik V,1845103,2022-02
European Union,2022-02-03,Covaxin,11,2022-02
European Union,2022-02-03,Johnson&Johnson,18422764,2022-02
European Union,2022-02-03,Moderna,138251105,2022-02
European Union,2022-02-03,Novavax,0,2022-02
European Union,2022-02-03,Oxford/AstraZeneca,67396864,2022-02
European Union,2022-02-03,Pfizer/BioNTech,579039384,2022-02
European Union,2022-02-03,Sinopharm/Beijing,2282067,2022-02
European Union,2022-02-03,Sinovac,1802,2022-02
European Union,2022-02-03,Sputnik V,1845103,2022-02
European Union,2022-02-04,Covaxin,11,2022-02
European Union,2022-02-04,Johnson&Johnson,18449291,2022-02
European Union,2022-02-04,Moderna,139782507,2022-02
European Union,2022-02-04,Novavax,0,2022-02
European Union,2022-02-04,Oxford/AstraZeneca,67397461,2022-02
European Union,2022-02-04,Pfizer/BioNTech,582119183,2022-02
European Union,2022-02-04,Sinopharm/Beijing,2286628,2022-02
European Union,2022-02-04,Sinovac,1803,2022-02
European Union,2022-02-04,Sputnik V,1845103,2022-02
European Union,2022-02-05,Covaxin,11,2022-02
European Union,2022-02-05,Johnson&Johnson,18450493,2022-02
European Union,2022-02-05,Moderna,139994346,2022-02
European Union,2022-02-05,Novavax,0,2022-02
European Union,2022-02-05,Oxford/AstraZeneca,67397541,2022-02
European Union,2022-02-05,Pfizer/BioNTech,582643100,2022-02
European Union,2022-02-05,Sinopharm/Beijing,2286628,2022-02
European Union,2022-02-05,Sinovac,1803,2022-02
European Union,2022-02-05,Sputnik V,1845103,2022-02
European Union,2022-02-06,Covaxin,11,2022-02
European Union,2022-02-06,Johnson&Johnson,18451002,2022-02
European Union,2022-02-06,Moderna,140077614,2022-02
European Union,2022-02-06,Novavax,0,2022-02
European Union,2022-02-06,Oxford/AstraZeneca,67397571,2022-02
European Union,2022-02-06,Pfizer/BioNTech,582852823,2022-02
European Union,2022-02-06,Sinopharm/Beijing,2286628,2022-02
European Union,2022-02-06,Sinovac,1803,2022-02
European Union,2022-02-06,Sputnik V,1845103,2022-02
European Union,2022-02-07,Covaxin,11,2022-02
European Union,2022-02-07,Johnson&Johnson,18452610,2022-02
European Union,2022-02-07,Moderna,140280090,2022-02
European Union,2022-02-07,Novavax,0,2022-02
European Union,2022-02-07,Oxford/AstraZeneca,67397673,2022-02
European Union,2022-02-07,Pfizer/BioNTech,583338693,2022-02
European Union,2022-02-07,Sinopharm/Beijing,2286628,2022-02
European Union,2022-02-07,Sinovac,1803,2022-02
European Union,2022-02-07,Sputnik V,1845103,2022-02
European Union,2022-02-08,Covaxin,11,2022-02
European Union,2022-02-08,Johnson&Johnson,18454812,2022-02
European Union,2022-02-08,Moderna,140497266,2022-02
European Union,2022-02-08,Novavax,0,2022-02
European Union,2022-02-08,Oxford/AstraZeneca,67398070,2022-02
European Union,2022-02-08,Pfizer/BioNTech,583913981,2022-02
European Union,2022-02-08,Sinopharm/Beijing,2286628,2022-02
European Union,2022-02-08,Sinovac,1803,2022-02
European Union,2022-02-08,Sputnik V,1845103,2022-02
European Union,2022-02-09,Covaxin,11,2022-02
European Union,2022-02-09,Johnson&Johnson,18456874,2022-02
European Union,2022-02-09,Moderna,140692718,2022-02
European Union,2022-02-09,Novavax,0,2022-02
European Union,2022-02-09,Oxford/AstraZeneca,67398086,2022-02
European Union,2022-02-09,Pfizer/BioNTech,584496457,2022-02
European Union,2022-02-09,Sinopharm/Beijing,2286628,2022-02
European Union,2022-02-09,Sinovac,1803,2022-02
European Union,2022-02-09,Sputnik V,1845103,2022-02
European Union,2022-02-10,Covaxin,11,2022-02
European Union,2022-02-10,Johnson&Johnson,18458874,2022-02
European Union,2022-02-10,Moderna,140871044,2022-02
European Union,2022-02-10,Novavax,0,2022-02
European Union,2022-02-10,Oxford/AstraZeneca,67398090,2022-02
European Union,2022-02-10,Pfizer/BioNTech,585031235,2022-02
European Union,2022-02-10,Sinopharm/Beijing,2286628,2022-02
European Union,2022-02-10,Sinovac,1803,2022-02
European Union,2022-02-10,Sputnik V,1845103,2022-02
European Union,2022-02-11,Covaxin,11,2022-02
European Union,2022-02-11,Johnson&Johnson,18478870,2022-02
European Union,2022-02-11,Moderna,141915185,2022-02
European Union,2022-02-11,Novavax,0,2022-02
European Union,2022-02-11,Oxford/AstraZeneca,67398301,2022-02
European Union,2022-02-11,Pfizer/BioNTech,587620140,2022-02
European Union,2022-02-11,Sinopharm/Beijing,2290623,2022-02
European Union,2022-02-11,Sinovac,1805,2022-02
European Union,2022-02-11,Sputnik V,1845103,2022-02
European Union,2022-02-12,Covaxin,11,2022-02
European Union,2022-02-12,Johnson&Johnson,18479648,2022-02
European Union,2022-02-12,Moderna,142048936,2022-02
European Union,2022-02-12,Novavax,0,2022-02
European Union,2022-02-12,Oxford/AstraZeneca,67398314,2022-02
European Union,2022-02-12,Pfizer/BioNTech,588019133,2022-02
European Union,2022-02-12,Sinopharm/Beijing,2290623,2022-02
European Union,2022-02-12,Sinovac,1805,2022-02
European Union,2022-02-12,Sputnik V,1845103,2022-02
European Union,2022-02-13,Covaxin,11,2022-02
European Union,2022-02-13,Johnson&Johnson,18480089,2022-02
European Union,2022-02-13,Moderna,142096153,2022-02
European Union,2022-02-13,Novavax,0,2022-02
European Union,2022-02-13,Oxford/AstraZeneca,67398320,2022-02
European Union,2022-02-13,Pfizer/BioNTech,588165198,2022-02
European Union,2022-02-13,Sinopharm/Beijing,2290623,2022-02
European Union,2022-02-13,Sinovac,1805,2022-02
European Union,2022-02-13,Sputnik V,1845103,2022-02
European Union,2022-02-14,Covaxin,11,2022-02
European Union,2022-02-14,Johnson&Johnson,18481219,2022-02
European Union,2022-02-14,Moderna,142221844,2022-02
European Union,2022-02-14,Novavax,0,2022-02
European Union,2022-02-14,Oxford/AstraZeneca,67398350,2022-02
European Union,2022-02-14,Pfizer/BioNTech,588537133,2022-02
European Union,2022-02-14,Sinopharm/Beijing,2290623,2022-02
European Union,2022-02-14,Sinovac,1805,2022-02
European Union,2022-02-14,Sputnik V,1845103,2022-02
European Union,2022-02-15,Covaxin,11,2022-02
European Union,2022-02-15,Johnson&Johnson,18482786,2022-02
European Union,2022-02-15,Moderna,142358774,2022-02
European Union,2022-02-15,Novavax,0,2022-02
European Union,2022-02-15,Oxford/AstraZeneca,67398758,2022-02
European Union,2022-02-15,Pfizer/BioNTech,588982522,2022-02
European Union,2022-02-15,Sinopharm/Beijing,2290623,2022-02
European Union,2022-02-15,Sinovac,1805,2022-02
European Union,2022-02-15,Sputnik V,1845103,2022-02
European Union,2022-02-16,Covaxin,11,2022-02
European Union,2022-02-16,Johnson&Johnson,18484167,2022-02
European Union,2022-02-16,Moderna,142475292,2022-02
European Union,2022-02-16,Novavax,0,2022-02
European Union,2022-02-16,Oxford/AstraZeneca,67398778,2022-02
European Union,2022-02-16,Pfizer/BioNTech,589406393,2022-02
European Union,2022-02-16,Sinopharm/Beijing,2290623,2022-02
European Union,2022-02-16,Sinovac,1805,2022-02
European Union,2022-02-16,Sputnik V,1845103,2022-02
European Union,2022-02-17,Covaxin,11,2022-02
European Union,2022-02-17,Johnson&Johnson,18485479,2022-02
European Union,2022-02-17,Moderna,142577125,2022-02
European Union,2022-02-17,Novavax,0,2022-02
European Union,2022-02-17,Oxford/AstraZeneca,67398796,2022-02
European Union,2022-02-17,Pfizer/BioNTech,589774940,2022-02
European Union,2022-02-17,Sinopharm/Beijing,2290623,2022-02
European Union,2022-02-17,Sinovac,1805,2022-02
European Union,2022-02-17,Sputnik V,1845103,2022-02
European Union,2022-02-18,Covaxin,11,2022-02
European Union,2022-02-18,Johnson&Johnson,18500683,2022-02
European Union,2022-02-18,Moderna,143149118,2022-02
European Union,2022-02-18,Novavax,0,2022-02
European Union,2022-02-18,Oxford/AstraZeneca,67399029,2022-02
European Union,2022-02-18,Pfizer/BioNTech,591615770,2022-02
European Union,2022-02-18,Sinopharm/Beijing,2293938,2022-02
European Union,2022-02-18,Sinovac,1806,2022-02
European Union,2022-02-18,Sputnik V,1845103,2022-02
European Union,2022-02-19,Covaxin,11,2022-02
European Union,2022-02-19,Johnson&Johnson,18501227,2022-02
European Union,2022-02-19,Moderna,143229136,2022-02
European Union,2022-02-19,Novavax,0,2022-02
European Union,2022-02-19,Oxford/AstraZeneca,67399032,2022-02
European Union,2022-02-19,Pfizer/BioNTech,591873367,2022-02
European Union,2022-02-19,Sinopharm/Beijing,2293938,2022-02
European Union,2022-02-19,Sinovac,1806,2022-02
European Union,2022-02-19,Sputnik V,1845103,2022-02
European Union,2022-02-20,Covaxin,11,2022-02
European Union,2022-02-20,Johnson&Johnson,18501473,2022-02
European Union,2022-02-20,Moderna,143259991,2022-02
European Union,2022-02-20,Novavax,0,2022-02
European Union,2022-02-20,Oxford/AstraZeneca,67399043,2022-02
European Union,2022-02-20,Pfizer/BioNTech,591966838,2022-02
European Union,2022-02-20,Sinopharm/Beijing,2293938,2022-02
European Union,2022-02-20,Sinovac,1806,2022-02
European Union,2022-02-20,Sputnik V,1845103,2022-02
European Union,2022-02-21,Covaxin,11,2022-02
European Union,2022-02-21,Johnson&Johnson,18502452,2022-02
European Union,2022-02-21,Moderna,143343043,2022-02
European Union,2022-02-21,Novavax,0,2022-02
European Union,2022-02-21,Oxford/AstraZeneca,67399085,2022-02
European Union,2022-02-21,Pfizer/BioNTech,592223806,2022-02
European Union,2022-02-21,Sinopharm/Beijing,2293938,2022-02
European Union,2022-02-21,Sinovac,1806,2022-02
European Union,2022-02-21,Sputnik V,1845103,2022-02
European Union,2022-02-22,Covaxin,11,2022-02
European Union,2022-02-22,Johnson&Johnson,18503930,2022-02
European Union,2022-02-22,Moderna,143423318,2022-02
European Union,2022-02-22,Novavax,0,2022-02
European Union,2022-02-22,Oxford/AstraZeneca,67399536,2022-02
European Union,2022-02-22,Pfizer/BioNTech,592525064,2022-02
European Union,2022-02-22,Sinopharm/Beijing,2293938,2022-02
European Union,2022-02-22,Sinovac,1806,2022-02
European Union,2022-02-22,Sputnik V,1845103,2022-02
European Union,2022-02-23,Covaxin,11,2022-02
European Union,2022-02-23,Johnson&Johnson,18504963,2022-02
European Union,2022-02-23,Moderna,143502899,2022-02
European Union,2022-02-23,Novavax,0,2022-02
European Union,2022-02-23,Oxford/AstraZeneca,67399961,2022-02
European Union,2022-02-23,Pfizer/BioNTech,592826429,2022-02
European Union,2022-02-23,Sinopharm/Beijing,2293938,2022-02
European Union,2022-02-23,Sinovac,1806,2022-02
European Union,2022-02-23,Sputnik V,1845103,2022-02
European Union,2022-02-24,Covaxin,11,2022-02
European Union,2022-02-24,Johnson&Johnson,18506147,2022-02
European Union,2022-02-24,Moderna,143577748,2022-02
European Union,2022-02-24,Novavax,0,2022-02
European Union,2022-02-24,Oxford/AstraZeneca,67400042,2022-02
European Union,2022-02-24,Pfizer/BioNTech,593110087,2022-02
European Union,2022-02-24,Sinopharm/Beijing,2293938,2022-02
European Union,2022-02-24,Sinovac,1806,2022-02
European Union,2022-02-24,Sputnik V,1845103,2022-02
European Union,2022-02-25,Covaxin,11,2022-02
European Union,2022-02-25,Johnson&Johnson,18520211,2022-02
European Union,2022-02-25,Moderna,143929665,2022-02
European Union,2022-02-25,Novavax,14,2022-02
European Union,2022-02-25,Oxford/AstraZeneca,67400371,2022-02
European Union,2022-02-25,Pfizer/BioNTech,594398648,2022-02
European Union,2022-02-25,Sinopharm/Beijing,2297493,2022-02
European Union,2022-02-25,Sinovac,1808,2022-02
European Union,2022-02-25,Sputnik V,1845103,2022-02
European Union,2022-02-26,Covaxin,11,2022-02
European Union,2022-02-26,Johnson&Johnson,18520709,2022-02
European Union,2022-02-26,Moderna,143989892,2022-02
European Union,2022-02-26,Novavax,564,2022-02
European Union,2022-02-26,Oxford/AstraZeneca,67400380,2022-02
European Union,2022-02-26,Pfizer/BioNTech,594595582,2022-02
European Union,2022-02-26,Sinopharm/Beijing,2297493,2022-02
European Union,2022-02-26,Sinovac,1808,2022-02
European Union,2022-02-26,Sputnik V,1845103,2022-02
European Union,2022-02-27,Covaxin,11,2022-02
European Union,2022-02-27,Johnson&Johnson,18520921,2022-02
European Union,2022-02-27,Moderna,144011078,2022-02
European Union,2022-02-27,Novavax,1742,2022-02
European Union,2022-02-27,Oxford/AstraZeneca,67400388,2022-02
European Union,2022-02-27,Pfizer/BioNTech,594664827,2022-02
European Union,2022-02-27,Sinopharm/Beijing,2297493,2022-02
European Union,2022-02-27,Sinovac,1808,2022-02
European Union,2022-02-27,Sputnik V,1845103,2022-02
European Union,2022-02-28,Covaxin,11,2022-02
European Union,2022-02-28,Johnson&Johnson,18521713,2022-02
European Union,2022-02-28,Moderna,144078991,2022-02
European Union,2022-02-28,Novavax,6470,2022-02
European Union,2022-02-28,Oxford/AstraZeneca,67400391,2022-02
European Union,2022-02-28,Pfizer/BioNTech,594853569,2022-02
European Union,2022-02-28,Sinopharm/Beijing,2297493,2022-02
European Union,2022-02-28,Sinovac,1808,2022-02
European Union,2022-02-28,Sputnik V,1845103,2022-02
European Union,2022-03-01,Covaxin,11,2022-03
European Union,2022-03-01,Johnson&Johnson,18522545,2022-03
European Union,2022-03-01,Moderna,144130469,2022-03
European Union,2022-03-01,Novavax,13034,2022-03
European Union,2022-03-01,Oxford/AstraZeneca,67400430,2022-03
European Union,2022-03-01,Pfizer/BioNTech,595060154,2022-03
European Union,2022-03-01,Sinopharm/Beijing,2297493,2022-03
European Union,2022-03-01,Sinovac,1808,2022-03
European Union,2022-03-01,Sputnik V,1845103,2022-03
European Union,2022-03-02,Covaxin,11,2022-03
European Union,2022-03-02,Johnson&Johnson,18523257,2022-03
European Union,2022-03-02,Moderna,144179788,2022-03
European Union,2022-03-02,Novavax,18736,2022-03
European Union,2022-03-02,Oxford/AstraZeneca,67400490,2022-03
European Union,2022-03-02,Pfizer/BioNTech,595270341,2022-03
European Union,2022-03-02,Sinopharm/Beijing,2297493,2022-03
European Union,2022-03-02,Sinovac,1808,2022-03
European Union,2022-03-02,Sputnik V,1845103,2022-03
European Union,2022-03-03,Covaxin,11,2022-03
European Union,2022-03-03,Johnson&Johnson,18524168,2022-03
European Union,2022-03-03,Moderna,144232291,2022-03
European Union,2022-03-03,Novavax,24740,2022-03
European Union,2022-03-03,Oxford/AstraZeneca,67400499,2022-03
European Union,2022-03-03,Pfizer/BioNTech,595487030,2022-03
European Union,2022-03-03,Sinopharm/Beijing,2297493,2022-03
European Union,2022-03-03,Sinovac,1808,2022-03
European Union,2022-03-03,Sputnik V,1845103,2022-03
European Union,2022-03-04,Covaxin,11,2022-03
European Union,2022-03-04,Johnson&Johnson,18533420,2022-03
European Union,2022-03-04,Moderna,144458951,2022-03
European Union,2022-03-04,Novavax,34464,2022-03
European Union,2022-03-04,Oxford/AstraZeneca,67400593,2022-03
